bank_id,branch_id,acct_id,type
bank_0,1,1069,SAV
bank_0,1,1070,SAV
bank_0,1,1071,SAV
bank_0,1,1072,SAV
bank_0,1,1073,SAV
bank_0,1,1074,SAV
bank_0,1,1075,SAV
bank_0,1,1076,SAV
bank_0,1,1077,SAV
bank_0,1,1078,SAV
bank_0,1,1079,SAV
bank_0,1,1080,SAV
bank_0,1,1081,SAV
bank_0,1,1082,SAV
bank_0,1,1083,SAV
bank_0,1,1084,SAV
bank_0,1,1085,SAV
bank_0,1,1086,SAV
bank_0,1,1087,SAV
bank_0,1,1088,SAV
bank_0,1,1089,SAV
bank_0,1,1090,SAV
bank_0,1,1091,SAV
bank_0,1,1092,SAV
bank_0,1,1093,SAV
bank_0,1,1094,SAV
bank_0,1,1095,SAV
bank_0,1,1096,SAV
bank_0,1,1097,SAV
bank_0,1,1098,SAV
bank_0,1,1099,SAV
bank_0,1,1100,SAV
bank_0,1,1101,SAV
bank_0,1,1102,SAV
bank_0,1,1103,SAV
bank_0,1,1104,SAV
bank_0,1,1105,SAV
bank_0,1,1106,SAV
bank_0,1,1107,SAV
bank_0,1,1108,SAV
bank_0,1,1109,SAV
bank_0,1,1110,SAV
bank_0,1,1111,SAV
bank_0,1,1112,SAV
bank_0,1,1113,SAV
bank_0,1,1114,SAV
bank_0,1,1115,SAV
bank_0,1,1116,SAV
bank_0,1,1117,SAV
bank_0,1,1118,SAV
bank_0,1,1119,SAV
bank_0,1,1120,SAV
bank_0,1,1121,SAV
bank_0,1,1122,SAV
bank_0,1,1123,SAV
bank_0,1,1124,SAV
bank_0,1,1125,SAV
bank_0,1,1126,SAV
bank_0,1,1127,SAV
bank_0,1,1128,SAV
bank_0,1,1129,SAV
bank_0,1,1130,SAV
bank_0,1,1131,SAV
bank_0,1,1132,SAV
bank_0,1,1133,SAV
bank_0,1,1134,SAV
bank_0,1,1135,SAV
bank_0,1,1136,SAV
bank_0,1,1137,SAV
bank_0,1,1138,SAV
bank_0,1,1139,SAV
bank_0,1,1140,SAV
bank_0,1,1141,SAV
bank_0,1,1142,SAV
bank_0,1,1143,SAV
bank_0,1,1144,SAV
bank_0,1,1145,SAV
bank_0,1,1146,SAV
bank_0,1,1147,SAV
bank_0,1,1148,SAV
bank_0,1,1149,SAV
bank_0,1,1150,SAV
bank_0,1,1151,SAV
bank_0,1,1152,SAV
bank_0,1,1153,SAV
bank_0,1,1154,SAV
bank_0,1,1155,SAV
bank_0,1,1156,SAV
bank_0,1,1157,SAV
bank_0,1,1158,SAV
bank_0,1,1159,SAV
bank_0,1,1160,SAV
bank_0,1,1161,SAV
bank_0,1,1162,SAV
bank_0,1,1163,SAV
bank_0,1,1164,SAV
bank_0,1,1165,SAV
bank_0,1,1166,SAV
bank_0,1,1167,SAV
bank_0,1,1168,SAV
bank_0,1,1169,SAV
bank_0,1,1170,SAV
bank_0,1,1171,SAV
bank_0,1,1172,SAV
bank_0,1,1173,SAV
bank_0,1,1174,SAV
bank_0,1,1175,SAV
bank_0,1,1176,SAV
bank_0,1,1177,SAV
bank_0,1,1178,SAV
bank_0,1,1179,SAV
bank_0,1,1180,SAV
bank_0,1,1181,SAV
bank_0,1,1182,SAV
bank_0,1,1183,SAV
bank_0,1,1184,SAV
bank_0,1,1185,SAV
bank_0,1,1186,SAV
bank_0,1,1187,SAV
bank_0,1,1188,SAV
bank_0,1,1189,SAV
bank_0,1,1190,SAV
bank_0,1,1191,SAV
bank_0,1,1192,SAV
bank_0,1,1193,SAV
bank_0,1,1194,SAV
bank_0,1,1195,SAV
bank_0,1,1196,SAV
bank_0,1,1197,SAV
bank_0,1,1198,SAV
bank_0,1,1199,SAV
bank_0,1,1200,SAV
bank_0,1,1201,SAV
bank_0,1,1202,SAV
bank_0,1,1203,SAV
bank_0,1,1204,SAV
bank_0,1,1205,SAV
bank_0,1,1206,SAV
bank_0,1,1207,SAV
bank_0,1,1208,SAV
bank_0,1,1209,SAV
bank_0,1,1210,SAV
bank_0,1,1211,SAV
bank_0,1,1212,SAV
bank_0,1,1213,SAV
bank_0,1,1214,SAV
bank_0,1,1215,SAV
bank_0,1,1216,SAV
bank_0,1,1217,SAV
bank_0,1,1218,SAV
bank_0,1,1219,SAV
bank_0,1,1220,SAV
bank_0,1,1221,SAV
bank_0,1,1222,SAV
bank_0,1,1223,SAV
bank_0,1,1224,SAV
bank_0,1,1225,SAV
bank_0,1,1226,SAV
bank_0,1,1227,SAV
bank_0,1,1228,SAV
bank_0,1,1229,SAV
bank_0,1,1230,SAV
bank_0,1,1231,SAV
bank_0,1,1232,SAV
bank_0,1,1233,SAV
bank_0,1,1234,SAV
bank_0,1,1235,SAV
bank_0,1,1236,SAV
bank_0,1,1237,SAV
bank_0,1,1238,SAV
bank_0,1,1239,SAV
bank_0,1,1240,SAV
bank_0,1,1241,SAV
bank_0,1,1242,SAV
bank_0,1,1243,SAV
bank_0,1,1244,SAV
bank_0,1,1245,SAV
bank_0,1,1246,SAV
bank_0,1,1247,SAV
bank_0,1,1248,SAV
bank_0,1,1249,SAV
bank_0,1,1250,SAV
bank_0,1,1251,SAV
bank_0,1,1252,SAV
bank_0,1,1253,SAV
bank_0,1,1254,SAV
bank_0,1,1255,SAV
bank_0,1,1256,SAV
bank_0,1,1257,SAV
bank_0,1,1258,SAV
bank_0,1,1259,SAV
bank_0,1,1260,SAV
bank_0,1,1261,SAV
bank_0,1,1262,SAV
bank_0,1,1263,SAV
bank_0,1,1264,SAV
bank_0,1,1265,SAV
bank_0,1,1266,SAV
bank_0,1,1267,SAV
bank_0,1,1268,SAV
bank_0,1,1269,SAV
bank_0,1,1270,SAV
bank_0,1,1271,SAV
bank_0,1,1272,SAV
bank_0,1,1273,SAV
bank_0,1,1274,SAV
bank_0,1,1275,SAV
bank_0,1,1276,SAV
bank_0,1,1277,SAV
bank_0,1,1278,SAV
bank_0,1,1279,SAV
bank_0,1,1280,SAV
bank_0,1,1281,SAV
bank_0,1,1282,SAV
bank_0,1,1283,SAV
bank_0,1,1284,SAV
bank_0,1,1285,SAV
bank_0,1,1286,SAV
bank_0,1,1287,SAV
bank_0,1,1288,SAV
bank_0,1,1289,SAV
bank_0,1,1290,SAV
bank_0,1,1291,SAV
bank_0,1,1292,SAV
bank_0,1,1293,SAV
bank_0,1,1294,SAV
bank_0,1,1295,SAV
bank_0,1,1296,SAV
bank_0,1,1297,SAV
bank_0,1,1298,SAV
bank_0,1,1299,SAV
bank_0,1,1300,SAV
bank_0,1,1301,SAV
bank_0,1,1302,SAV
bank_0,1,1303,SAV
bank_0,1,1304,SAV
bank_0,1,1305,SAV
bank_0,1,1306,SAV
bank_0,1,1307,SAV
bank_0,1,1308,SAV
bank_0,1,1309,SAV
bank_0,1,1310,SAV
bank_0,1,1311,SAV
bank_0,1,1312,SAV
bank_0,1,1313,SAV
bank_0,1,1314,SAV
bank_0,1,1315,SAV
bank_0,1,1316,SAV
bank_0,1,1317,SAV
bank_0,1,1318,SAV
bank_0,1,1319,SAV
bank_0,1,1320,SAV
bank_0,1,1321,SAV
bank_0,1,1322,SAV
bank_0,1,1323,SAV
bank_0,1,1324,SAV
bank_0,1,1325,SAV
bank_0,1,1326,SAV
bank_0,1,1327,SAV
bank_0,1,1328,SAV
bank_0,1,1329,SAV
bank_0,1,1330,SAV
bank_0,1,1331,SAV
bank_0,1,1332,SAV
bank_0,1,1333,SAV
bank_0,1,1334,SAV
bank_0,1,1335,SAV
bank_0,1,1336,SAV
bank_0,1,1337,SAV
bank_0,1,1338,SAV
bank_0,1,1339,SAV
bank_0,1,1340,SAV
bank_0,1,1341,SAV
bank_0,1,1342,SAV
bank_0,1,1343,SAV
bank_0,1,1344,SAV
bank_0,1,1345,SAV
bank_0,1,1346,SAV
bank_0,1,1347,SAV
bank_0,1,1348,SAV
bank_0,1,1349,SAV
bank_0,1,1350,SAV
bank_0,1,1351,SAV
bank_0,1,1352,SAV
bank_0,1,1353,SAV
bank_0,1,1354,SAV
bank_0,1,1355,SAV
bank_0,1,1356,SAV
bank_0,1,1357,SAV
bank_0,1,1358,SAV
bank_0,1,1359,SAV
bank_0,1,1360,SAV
bank_0,1,1361,SAV
bank_0,1,1362,SAV
bank_0,1,1363,SAV
bank_0,1,1364,SAV
bank_0,1,1365,SAV
bank_0,1,1366,SAV
bank_0,1,1367,SAV
bank_0,1,1368,SAV
bank_0,1,1369,SAV
bank_0,1,1370,SAV
bank_0,1,1371,SAV
bank_0,1,1372,SAV
bank_0,1,1373,SAV
bank_0,1,1374,SAV
bank_0,1,1375,SAV
bank_0,1,1376,SAV
bank_0,1,1377,SAV
bank_0,1,1378,SAV
bank_0,1,1379,SAV
bank_0,1,1380,SAV
bank_0,1,1381,SAV
bank_0,1,1382,SAV
bank_0,1,1383,SAV
bank_0,1,1384,SAV
bank_0,1,1385,SAV
bank_0,1,1386,SAV
bank_0,1,1387,SAV
bank_0,1,1388,SAV
bank_0,1,1389,SAV
bank_0,1,1390,SAV
bank_0,1,1391,SAV
bank_0,1,1392,SAV
bank_0,1,1393,SAV
bank_0,1,1394,SAV
bank_0,1,1395,SAV
bank_0,1,1396,SAV
bank_0,1,1397,SAV
bank_0,1,1398,SAV
bank_0,1,1399,SAV
bank_0,1,1400,SAV
bank_0,1,1401,SAV
bank_0,1,1402,SAV
bank_0,1,1403,SAV
bank_0,1,1404,SAV
bank_0,1,1405,SAV
bank_0,1,1406,SAV
bank_0,1,1407,SAV
bank_0,1,1408,SAV
bank_0,1,1409,SAV
bank_0,1,1410,SAV
bank_0,1,1411,SAV
bank_0,1,1412,SAV
bank_0,1,1413,SAV
bank_0,1,1414,SAV
bank_0,1,1415,SAV
bank_0,1,1416,SAV
bank_0,1,1417,SAV
bank_0,1,1418,SAV
bank_0,1,1419,SAV
bank_0,1,1420,SAV
bank_0,1,1421,SAV
bank_0,1,1422,SAV
bank_0,1,1423,SAV
bank_0,1,1424,SAV
bank_0,1,1425,SAV
bank_0,1,1426,SAV
bank_0,1,1427,SAV
bank_0,1,1428,SAV
bank_0,1,1429,SAV
bank_0,1,1430,SAV
bank_0,1,1431,SAV
bank_0,1,1432,SAV
bank_0,1,1433,SAV
bank_0,1,1434,SAV
bank_0,1,1435,SAV
bank_0,1,1436,SAV
bank_0,1,1437,SAV
bank_0,1,1438,SAV
bank_0,1,1439,SAV
bank_0,1,1440,SAV
bank_0,1,1441,SAV
bank_0,1,1442,SAV
bank_0,1,1443,SAV
bank_0,1,1444,SAV
bank_0,1,1445,SAV
bank_0,1,1446,SAV
bank_0,1,1447,SAV
bank_0,1,1448,SAV
bank_0,1,1449,SAV
bank_0,1,1450,SAV
bank_0,1,1451,SAV
bank_0,1,1452,SAV
bank_0,1,1453,SAV
bank_0,1,1454,SAV
bank_0,1,1455,SAV
bank_0,1,1456,SAV
bank_0,1,1457,SAV
bank_0,1,1458,SAV
bank_0,1,1459,SAV
bank_0,1,1460,SAV
bank_0,1,1461,SAV
bank_0,1,1462,SAV
bank_0,1,1463,SAV
bank_0,1,1464,SAV
bank_0,1,1465,SAV
bank_0,1,1466,SAV
bank_0,1,1467,SAV
bank_0,1,1468,SAV
bank_0,1,1469,SAV
bank_0,1,1470,SAV
bank_0,1,1471,SAV
bank_0,1,1472,SAV
bank_0,1,1473,SAV
bank_0,1,1474,SAV
bank_0,1,1475,SAV
bank_0,1,1476,SAV
bank_0,1,1477,SAV
bank_0,1,1478,SAV
bank_0,1,1479,SAV
bank_0,1,1480,SAV
bank_0,1,1481,SAV
bank_0,1,1482,SAV
bank_0,1,1483,SAV
bank_0,1,1484,SAV
bank_0,1,1485,SAV
bank_0,1,1486,SAV
bank_0,1,1487,SAV
bank_0,1,1488,SAV
bank_0,1,1489,SAV
bank_0,1,1490,SAV
bank_0,1,1491,SAV
bank_0,1,1492,SAV
bank_0,1,1493,SAV
bank_0,1,1494,SAV
bank_0,1,1495,SAV
bank_0,1,1496,SAV
bank_0,1,1497,SAV
bank_0,1,1498,SAV
bank_0,1,1499,SAV
bank_0,1,1500,SAV
bank_0,1,1501,SAV
bank_0,1,1502,SAV
bank_0,1,1503,SAV
bank_0,1,1504,SAV
bank_0,1,1505,SAV
bank_0,1,1506,SAV
bank_0,1,1507,SAV
bank_0,1,1508,SAV
bank_0,1,1509,SAV
bank_0,1,1510,SAV
bank_0,1,1511,SAV
bank_0,1,1512,SAV
bank_0,1,1513,SAV
bank_0,1,1514,SAV
bank_0,1,1515,SAV
bank_0,1,1516,SAV
bank_0,1,1517,SAV
bank_0,1,1518,SAV
bank_0,1,1519,SAV
bank_0,1,1520,SAV
bank_0,1,1521,SAV
bank_0,1,1522,SAV
bank_0,1,1523,SAV
bank_0,1,1524,SAV
bank_0,1,1525,SAV
bank_0,1,1526,SAV
bank_0,1,1527,SAV
bank_0,1,1528,SAV
bank_0,1,1529,SAV
bank_0,1,1530,SAV
bank_0,1,1531,SAV
bank_0,1,1532,SAV
bank_0,1,1533,SAV
bank_0,1,1534,SAV
bank_0,1,1535,SAV
bank_0,1,1536,SAV
bank_0,1,1537,SAV
bank_0,1,1538,SAV
bank_0,1,1539,SAV
bank_0,1,1540,SAV
bank_0,1,1541,SAV
bank_0,1,1542,SAV
bank_0,1,1543,SAV
bank_0,1,1544,SAV
bank_0,1,1545,SAV
bank_0,1,1546,SAV
bank_0,1,1547,SAV
bank_0,1,1548,SAV
bank_0,1,1549,SAV
bank_0,1,1550,SAV
bank_0,1,1551,SAV
bank_0,1,1552,SAV
bank_0,1,1553,SAV
bank_0,1,1554,SAV
bank_0,1,1555,SAV
bank_0,1,1556,SAV
bank_0,1,1557,SAV
bank_0,1,1558,SAV
bank_0,1,1559,SAV
bank_0,1,1560,SAV
bank_0,1,1561,SAV
bank_0,1,1562,SAV
bank_0,1,1563,SAV
bank_0,1,1564,SAV
bank_0,1,1565,SAV
bank_0,1,1566,SAV
bank_0,1,1567,SAV
bank_0,1,1568,SAV
bank_0,1,1569,SAV
bank_0,1,1570,SAV
bank_0,1,1571,SAV
bank_0,1,1572,SAV
bank_0,1,1573,SAV
bank_0,1,1574,SAV
bank_0,1,1575,SAV
bank_0,1,1576,SAV
bank_0,1,1577,SAV
bank_0,1,1578,SAV
bank_0,1,1579,SAV
bank_0,1,1580,SAV
bank_0,1,1581,SAV
bank_0,1,1582,SAV
bank_0,1,1583,SAV
bank_0,1,1584,SAV
bank_0,1,1585,SAV
bank_0,1,1586,SAV
bank_0,1,1587,SAV
bank_0,1,1588,SAV
bank_0,1,1589,SAV
bank_0,1,1590,SAV
bank_0,1,1591,SAV
bank_0,1,1592,SAV
bank_0,1,1593,SAV
bank_0,1,1594,SAV
bank_0,1,1595,SAV
bank_0,1,1596,SAV
bank_0,1,1597,SAV
bank_0,1,1598,SAV
bank_0,1,1599,SAV
bank_0,1,1600,SAV
bank_0,1,1601,SAV
bank_0,1,1602,SAV
bank_0,1,1603,SAV
bank_0,1,1604,SAV
bank_0,1,1605,SAV
bank_0,1,1606,SAV
bank_0,1,1607,SAV
bank_0,1,1608,SAV
bank_0,1,1609,SAV
bank_0,1,1610,SAV
bank_0,1,1611,SAV
bank_0,1,1612,SAV
bank_0,1,1613,SAV
bank_0,1,1614,SAV
bank_0,1,1615,SAV
bank_0,1,1616,SAV
bank_0,1,1617,SAV
bank_0,1,1618,SAV
bank_0,1,1619,SAV
bank_0,1,1620,SAV
bank_0,1,1621,SAV
bank_0,1,1622,SAV
bank_0,1,1623,SAV
bank_0,1,1624,SAV
bank_0,1,1625,SAV
bank_0,1,1626,SAV
bank_0,1,1627,SAV
bank_0,1,1628,SAV
bank_0,1,1629,SAV
bank_0,1,1630,SAV
bank_0,1,1631,SAV
bank_0,1,1632,SAV
bank_0,1,1633,SAV
bank_0,1,1634,SAV
bank_0,1,1635,SAV
bank_0,1,1636,SAV
bank_0,1,1637,SAV
bank_0,1,1638,SAV
bank_0,1,1639,SAV
bank_0,1,1640,SAV
bank_0,1,1641,SAV
bank_0,1,1642,SAV
bank_0,1,1643,SAV
bank_0,1,1644,SAV
bank_0,1,1645,SAV
bank_0,1,1646,SAV
bank_0,1,1647,SAV
bank_0,1,1648,SAV
bank_0,1,1649,SAV
bank_0,1,1650,SAV
bank_0,1,1651,SAV
bank_0,1,1652,SAV
bank_0,1,1653,SAV
bank_0,1,1654,SAV
bank_0,1,1655,SAV
bank_0,1,1656,SAV
bank_0,1,1657,SAV
bank_0,1,1658,SAV
bank_0,1,1659,SAV
bank_0,1,1660,SAV
bank_0,1,1661,SAV
bank_0,1,1662,SAV
bank_0,1,1663,SAV
bank_0,1,1664,SAV
bank_0,1,1665,SAV
bank_0,1,1666,SAV
bank_0,1,1667,SAV
bank_0,1,1668,SAV
bank_0,1,1669,SAV
bank_0,1,1670,SAV
bank_0,1,1671,SAV
bank_0,1,1672,SAV
bank_0,1,1673,SAV
bank_0,1,1674,SAV
bank_0,1,1675,SAV
bank_0,1,1676,SAV
bank_0,1,1677,SAV
bank_0,1,1678,SAV
bank_0,1,1679,SAV
bank_0,1,1680,SAV
bank_0,1,1681,SAV
bank_0,1,1682,SAV
bank_0,1,1683,SAV
bank_0,1,1684,SAV
bank_0,1,1685,SAV
bank_0,1,1686,SAV
bank_0,1,1687,SAV
bank_0,1,1688,SAV
bank_0,1,1689,SAV
bank_0,1,1690,SAV
bank_0,1,1691,SAV
bank_0,1,1692,SAV
bank_0,1,1693,SAV
bank_0,1,1694,SAV
bank_0,1,1695,SAV
bank_0,1,1696,SAV
bank_0,1,1697,SAV
bank_0,1,1698,SAV
bank_0,1,1699,SAV
bank_0,1,1700,SAV
bank_0,1,1701,SAV
bank_0,1,1702,SAV
bank_0,1,1703,SAV
bank_0,1,1704,SAV
bank_0,1,1705,SAV
bank_0,1,1706,SAV
bank_0,1,1707,SAV
bank_0,1,1708,SAV
bank_0,1,1709,SAV
bank_0,1,1710,SAV
bank_0,1,1711,SAV
bank_0,1,1712,SAV
bank_0,1,1713,SAV
bank_0,1,1714,SAV
bank_0,1,1715,SAV
bank_0,1,1716,SAV
bank_0,1,1717,SAV
bank_0,1,1718,SAV
bank_0,1,1719,SAV
bank_0,1,1720,SAV
bank_0,1,1721,SAV
bank_0,1,1722,SAV
bank_0,1,1723,SAV
bank_0,1,1724,SAV
bank_0,1,1725,SAV
bank_0,1,1726,SAV
bank_0,1,1727,SAV
bank_0,1,1728,SAV
bank_0,1,1729,SAV
bank_0,1,1730,SAV
bank_0,1,1731,SAV
bank_0,1,1732,SAV
bank_0,1,1733,SAV
bank_0,1,1734,SAV
bank_0,1,1735,SAV
bank_0,1,1736,SAV
bank_0,1,1737,SAV
bank_0,1,1738,SAV
bank_0,1,1739,SAV
bank_0,1,1740,SAV
bank_0,1,1741,SAV
bank_0,1,1742,SAV
bank_0,1,1743,SAV
bank_0,1,1744,SAV
bank_0,1,1745,SAV
bank_0,1,1746,SAV
bank_0,1,1747,SAV
bank_0,1,1748,SAV
bank_0,1,1749,SAV
bank_0,1,1750,SAV
bank_0,1,1751,SAV
bank_0,1,1752,SAV
bank_0,1,1753,SAV
bank_0,1,1754,SAV
bank_0,1,1755,SAV
bank_0,1,1756,SAV
bank_0,1,1757,SAV
bank_0,1,1758,SAV
bank_0,1,1759,SAV
bank_0,1,1760,SAV
bank_0,1,1761,SAV
bank_0,1,1762,SAV
bank_0,1,1763,SAV
bank_0,1,1764,SAV
bank_0,1,1765,SAV
bank_0,1,1766,SAV
bank_0,1,1767,SAV
bank_0,1,1768,SAV
bank_0,1,1769,SAV
bank_0,1,1770,SAV
bank_0,1,1771,SAV
bank_0,1,1772,SAV
bank_0,1,1773,SAV
bank_0,1,1774,SAV
bank_0,1,1775,SAV
bank_0,1,1776,SAV
bank_0,1,1777,SAV
bank_0,1,1778,SAV
bank_0,1,1779,SAV
bank_0,1,1780,SAV
bank_0,1,1781,SAV
bank_0,1,1782,SAV
bank_0,1,1783,SAV
bank_0,1,1784,SAV
bank_0,1,1785,SAV
bank_0,1,1786,SAV
bank_0,1,1787,SAV
bank_0,1,1788,SAV
bank_0,1,1789,SAV
bank_0,1,1790,SAV
bank_0,1,1791,SAV
bank_0,1,1792,SAV
bank_0,1,1793,SAV
bank_0,1,1794,SAV
bank_0,1,1795,SAV
bank_0,1,1796,SAV
bank_0,1,1797,SAV
bank_0,1,1798,SAV
bank_0,1,1799,SAV
bank_0,1,1800,SAV
bank_0,1,1801,SAV
bank_0,1,1802,SAV
bank_0,1,1803,SAV
bank_0,1,1804,SAV
bank_0,1,1805,SAV
bank_0,1,1806,SAV
bank_0,1,1807,SAV
bank_0,1,1808,SAV
bank_0,1,1809,SAV
bank_0,1,1810,SAV
bank_0,1,1811,SAV
bank_0,1,1812,SAV
bank_0,1,1813,SAV
bank_0,1,1814,SAV
bank_0,1,1815,SAV
bank_0,1,1816,SAV
bank_0,1,1817,SAV
bank_0,1,1818,SAV
bank_0,1,1819,SAV
bank_0,1,1820,SAV
bank_0,1,1821,SAV
bank_0,1,1822,SAV
bank_0,1,1823,SAV
bank_0,1,1824,SAV
bank_0,1,1825,SAV
bank_0,1,1826,SAV
bank_0,1,1827,SAV
bank_0,1,1828,SAV
bank_0,1,1829,SAV
bank_0,1,1830,SAV
bank_0,1,1831,SAV
bank_0,1,1832,SAV
bank_0,1,1833,SAV
bank_0,1,1834,SAV
bank_0,1,1835,SAV
bank_0,1,1836,SAV
bank_0,1,1837,SAV
bank_0,1,1838,SAV
bank_0,1,1839,SAV
bank_0,1,1840,SAV
bank_0,1,1841,SAV
bank_0,1,1842,SAV
bank_0,1,1843,SAV
bank_0,1,1844,SAV
bank_0,1,1845,SAV
bank_0,1,1846,SAV
bank_0,1,1847,SAV
bank_0,1,1848,SAV
bank_0,1,1849,SAV
bank_0,1,1850,SAV
bank_0,1,1851,SAV
bank_0,1,1852,SAV
bank_0,1,1853,SAV
bank_0,1,1854,SAV
bank_0,1,1855,SAV
bank_0,1,1856,SAV
bank_0,1,1857,SAV
bank_0,1,1858,SAV
bank_0,1,1859,SAV
bank_0,1,1860,SAV
bank_0,1,1861,SAV
bank_0,1,1862,SAV
bank_0,1,1863,SAV
bank_0,1,1864,SAV
bank_0,1,1865,SAV
bank_0,1,1866,SAV
bank_0,1,1867,SAV
bank_0,1,1868,SAV
bank_0,1,1869,SAV
bank_0,1,1870,SAV
bank_0,1,1871,SAV
bank_0,1,1872,SAV
bank_0,1,1873,SAV
bank_0,1,1874,SAV
bank_0,1,1875,SAV
bank_0,1,1876,SAV
bank_0,1,1877,SAV
bank_0,1,1878,SAV
bank_0,1,1879,SAV
bank_0,1,1880,SAV
bank_0,1,1881,SAV
bank_0,1,1882,SAV
bank_0,1,1883,SAV
bank_0,1,1884,SAV
bank_0,1,1885,SAV
bank_0,1,1886,SAV
bank_0,1,1887,SAV
bank_0,1,1888,SAV
bank_0,1,1889,SAV
bank_0,1,1890,SAV
bank_0,1,1891,SAV
bank_0,1,1892,SAV
bank_0,1,1893,SAV
bank_0,1,1894,SAV
bank_0,1,1895,SAV
bank_0,1,1896,SAV
bank_0,1,1897,SAV
bank_0,1,1898,SAV
bank_0,1,1899,SAV
bank_0,1,1900,SAV
bank_0,1,1901,SAV
bank_0,1,1902,SAV
bank_0,1,1903,SAV
bank_0,1,1904,SAV
bank_0,1,1905,SAV
bank_0,1,1906,SAV
bank_0,1,1907,SAV
bank_0,1,1908,SAV
bank_0,1,1909,SAV
bank_0,1,1910,SAV
bank_0,1,1911,SAV
bank_0,1,1912,SAV
bank_0,1,1913,SAV
bank_0,1,1914,SAV
bank_0,1,1915,SAV
bank_0,1,1916,SAV
bank_0,1,1917,SAV
bank_0,1,1918,SAV
bank_0,1,1919,SAV
bank_0,1,1920,SAV
bank_0,1,1921,SAV
bank_0,1,1922,SAV
bank_0,1,1923,SAV
bank_0,1,1924,SAV
bank_0,1,1925,SAV
bank_0,1,1926,SAV
bank_0,1,1927,SAV
bank_0,1,1928,SAV
bank_0,1,1929,SAV
bank_0,1,1930,SAV
bank_0,1,1931,SAV
bank_0,1,1932,SAV
bank_0,1,1933,SAV
bank_0,1,1934,SAV
bank_0,1,1935,SAV
bank_0,1,1936,SAV
bank_0,1,1937,SAV
bank_0,1,1938,SAV
bank_0,1,1939,SAV
bank_0,1,1940,SAV
bank_0,1,1941,SAV
bank_0,1,1942,SAV
bank_0,1,1943,SAV
bank_0,1,1944,SAV
bank_0,1,1945,SAV
bank_0,1,1946,SAV
bank_0,1,1947,SAV
bank_0,1,1948,SAV
bank_0,1,1949,SAV
bank_0,1,1950,SAV
bank_0,1,1951,SAV
bank_0,1,1952,SAV
bank_0,1,1953,SAV
bank_0,1,1954,SAV
bank_0,1,1955,SAV
bank_0,1,1956,SAV
bank_0,1,1957,SAV
bank_0,1,1958,SAV
bank_0,1,1959,SAV
bank_0,1,1960,SAV
bank_0,1,1961,SAV
bank_0,1,1962,SAV
bank_0,1,1963,SAV
bank_0,1,1964,SAV
bank_0,1,1965,SAV
bank_0,1,1966,SAV
bank_0,1,1967,SAV
bank_0,1,1968,SAV
bank_0,1,1969,SAV
bank_0,1,1970,SAV
bank_0,1,1971,SAV
bank_0,1,1972,SAV
bank_0,1,1973,SAV
bank_0,1,1974,SAV
bank_0,1,1975,SAV
bank_0,1,1976,SAV
bank_0,1,1977,SAV
bank_0,1,1978,SAV
bank_0,1,1979,SAV
bank_0,1,1980,SAV
bank_0,1,1981,SAV
bank_0,1,1982,SAV
bank_0,1,1983,SAV
bank_0,1,1984,SAV
bank_0,1,1985,SAV
bank_0,1,1986,SAV
bank_0,1,1987,SAV
bank_0,1,1988,SAV
bank_0,1,1989,SAV
bank_0,1,1990,SAV
bank_0,1,1991,SAV
bank_0,1,1992,SAV
bank_0,1,1993,SAV
bank_0,1,1994,SAV
bank_0,1,1995,SAV
bank_0,1,1996,SAV
bank_0,1,1997,SAV
bank_0,1,1998,SAV
bank_0,1,1999,SAV
bank_1,1,2000,SAV
bank_1,1,2001,SAV
bank_1,1,2002,SAV
bank_1,1,2003,SAV
bank_1,1,2004,SAV
bank_1,1,2005,SAV
bank_1,1,2006,SAV
bank_1,1,2007,SAV
bank_1,1,2008,SAV
bank_1,1,2009,SAV
bank_1,1,2010,SAV
bank_1,1,2011,SAV
bank_1,1,2012,SAV
bank_1,1,2013,SAV
bank_1,1,2014,SAV
bank_1,1,2015,SAV
bank_1,1,2016,SAV
bank_1,1,2017,SAV
bank_1,1,2018,SAV
bank_1,1,2019,SAV
bank_1,1,2020,SAV
bank_1,1,2021,SAV
bank_1,1,2022,SAV
bank_1,1,2023,SAV
bank_1,1,2024,SAV
bank_1,1,2025,SAV
bank_1,1,2026,SAV
bank_1,1,2027,SAV
bank_1,1,2028,SAV
bank_1,1,2029,SAV
bank_1,1,2030,SAV
bank_1,1,2031,SAV
bank_1,1,2032,SAV
bank_1,1,2033,SAV
bank_1,1,2034,SAV
bank_1,1,2035,SAV
bank_1,1,2036,SAV
bank_1,1,2037,SAV
bank_1,1,2038,SAV
bank_1,1,2039,SAV
bank_1,1,2040,SAV
bank_1,1,2041,SAV
bank_1,1,2042,SAV
bank_1,1,2043,SAV
bank_1,1,2044,SAV
bank_1,1,2045,SAV
bank_1,1,2046,SAV
bank_1,1,2047,SAV
bank_1,1,2048,SAV
bank_1,1,2049,SAV
bank_1,1,2050,SAV
bank_1,1,2051,SAV
bank_1,1,2052,SAV
bank_1,1,2053,SAV
bank_1,1,2054,SAV
bank_1,1,2055,SAV
bank_1,1,2056,SAV
bank_1,1,2057,SAV
bank_1,1,2058,SAV
bank_1,1,2059,SAV
bank_1,1,2060,SAV
bank_1,1,2061,SAV
bank_1,1,2062,SAV
bank_1,1,2063,SAV
bank_1,1,2064,SAV
bank_1,1,2065,SAV
bank_1,1,2066,SAV
