tran_id,orig_branch_id
526,1
62252,1
81508,1
23313,1
61987,1
60085,1
19688,1
63229,1
8400,1
11965,1
21342,1
24812,1
36186,1
49594,1
62113,1
74408,1
86936,1
38079,1
22979,1
639,1
13460,1
25725,1
38850,1
51624,1
62982,1
76252,1
87187,1
42771,1
69095,1
30710,1
55926,1
25654,1
11947,1
86434,1
5240,1
34826,1
533,1
13356,1
26601,1
34035,1
38312,1
50015,1
63790,1
76457,1
87480,1
22406,1
56519,1
33443,1
20339,1
44291,1
7976,1
54482,1
25814,1
87609,1
37019,1
19125,1
58517,1
534,1
62466,1
25442,1
88492,1
16964,1
78251,1
7646,1
82322,1
57005,1
72012,1
61827,1
38561,1
535,1
13511,1
26031,1
38936,1
50853,1
63147,1
76414,1
88744,1
10009,1
15456,1
53575,1
41000,1
536,1
13986,1
26057,1
38879,1
50334,1
63036,1
74942,1
88536,1
33832,1
15976,1
3111,1
18074,1
43502,1
31613,1
6635,1
537,1
13610,1
25881,1
37577,1
49935,1
63279,1
75284,1
88349,1
77098,1
60099,1
18979,1
6146,1
20522,1
68700,1
30938,1
81189,1
56249,1
43793,1
36190,1
2431,1
65370,1
33414,1
10582,1
84929,1
20465,1
82701,1
59984,1
10564,1
21760,1
34289,1
47477,1
60048,1
71809,1
84765,1
8632,1
20644,1
32588,1
45107,1
58441,1
69931,1
83096,1
7420,1
19774,1
33581,1
44838,1
58640,1
70557,1
81747,1
39001,1
78372,1
11198,1
23850,1
37031,1
48959,1
61834,1
73922,1
86713,1
10092,1
28174,1
11858,1
52833,1
29526,1
55964,1
34274,1
9473,1
23057,1
33955,1
47029,1
59688,1
71705,1
84407,1
26997,1
59407,1
58772,1
23946,1
3333,1
15801,1
64324,1
40035,1
2359,1
15037,1
28296,1
39823,1
52337,1
65553,1
77216,1
77919,1
2802,1
9901,1
72786,1
15793,1
54083,1
52811,1
28062,1
71730,1
34503,1
10591,1
16494,1
47084,1
77492,1
84436,1
22092,1
59264,1
1274,1
5698,1
67562,1
88305,1
25227,1
32189,1
13162,1
550,1
6645,1
14057,1
25352,1
38106,1
51537,1
62812,1
75772,1
88174,1
56522,1
1705,1
14327,1
26049,1
38580,1
50507,1
62796,1
74739,1
80430,1
87553,1
5326,1
16599,1
28710,1
42412,1
54007,1
66906,1
79732,1
31003,1
43477,1
85553,1
68760,1
18227,1
15069,1
52128,1
10250,1
21944,1
35672,1
47949,1
60439,1
71497,1
83722,1
1275,1
13592,1
14293,1
25113,1
37492,1
50845,1
63167,1
76323,1
88172,1
1610,1
15969,1
11738,1
61066,1
4848,1
24206,1
49194,1
7428,1
20218,1
32678,1
45678,1
57403,1
70642,1
81830,1
85961,1
37155,1
74006,1
23778,1
17272,1
28114,1
78866,1
22813,1
39435,1
558,1
12662,1
25890,1
37972,1
50657,1
62298,1
75795,1
88363,1
11737,1
23735,1
35773,1
48688,1
60612,1
74068,1
85667,1
6420,1
68711,1
53660,1
60909,1
53729,1
74353,1
48730,1
66929,1
35970,1
35227,1
10007,1
21143,1
70203,1
71927,1
21662,1
84758,1
48068,1
59160,1
66046,1
54116,1
4759,1
78978,1
41686,1
16695,1
47866,1
29756,1
35733,1
563,1
13155,1
25391,1
37535,1
50053,1
63539,1
76124,1
88517,1
71203,1
6375,1
69229,1
30351,1
43026,1
9067,1
21625,1
33920,1
46999,1
60470,1
71260,1
81191,1
84227,1
56083,1
18931,1
18830,1
30970,1
49534,1
38794,1
44193,1
8441,1
82149,1
60658,1
50883,1
59691,1
45230,1
74700,1
8186,1
69408,1
20194,1
81807,1
58423,1
33693,1
16761,1
4667,1
11050,1
74414,1
35159,1
568,1
13900,1
25802,1
37761,1
51114,1
63029,1
74940,1
88781,1
585,1
63225,1
2525,1
14859,1
28202,1
40757,1
51984,1
64615,1
76492,1
61302,1
11713,1
53050,1
86635,1
73218,1
48763,1
37008,1
24318,1
13420,1
26370,1
23133,1
84857,1
12467,1
88627,1
65287,1
66517,1
30837,1
38151,1
22366,1
83636,1
51263,1
39473,1
62668,1
31757,1
27279,1
4876,1
17718,1
29009,1
41437,1
55050,1
66724,1
79775,1
575,1
62590,1
7604,1
20227,1
32592,1
44829,1
58686,1
69564,1
83035,1
66426,1
59655,1
11393,1
86222,1
61112,1
19440,1
80113,1
66655,1
20157,1
8090,1
47011,1
66219,1
5692,1
21807,1
69148,1
34448,1
22132,1
68989,1
41261,1
36008,1
4514,1
36780,1
38754,1
24990,1
88615,1
19643,1
70179,1
54360,1
41424,1
7816,1
60168,1
41115,1
7876,1
21302,1
33019,1
44818,1
58659,1
70515,1
82536,1
24513,1
86477,1
13123,1
3113,1
64757,1
56834,1
23783,1
588,1
13721,1
26167,1
38224,1
50937,1
63375,1
74776,1
88613,1
52465,1
5610,1
589,1
12786,1
25369,1
39036,1
50890,1
63336,1
76161,1
87206,1
11841,1
85945,1
590,1
13105,1
25675,1
37869,1
50384,1
62741,1
74619,1
87531,1
25687,1
87582,1
1596,1
62436,1
8117,1
37627,1
50111,1
13462,1
74824,1
30250,1
55137,1
4485,1
65831,1
16148,1
79838,1
42151,1
49180,1
37304,1
42301,1
60739,1
68635,1
24461,1
8493,1
20846,1
33339,1
45313,1
58241,1
70253,1
73024,1
82102,1
11806,1
59954,1
86866,1
592,1
13047,1
25405,1
38347,1
51078,1
62414,1
75058,1
87204,1
46021,1
43391,1
23779,1
56224,1
30547,1
1408,1
14017,1
26706,1
38202,1
50569,1
62876,1
75116,1
88584,1
17146,1
79556,1
16991,1
78131,1
88591,1
41315,1
3880,1
66015,1
54673,1
29855,1
55042,1
17292,1
78414,1
43142,1
10828,1
24119,1
36834,1
49719,1
61688,1
73400,1
86012,1
42328,1
4509,1
66094,1
4752,1
78491,1
72469,1
21770,1
16618,1
78398,1
36916,1
53542,1
4719,1
16902,1
29786,1
42369,1
48180,1
54977,1
67216,1
79639,1
7401,1
11268,1
69510,1
24485,1
597,1
63157,1
7163,1
19865,1
33773,1
45382,1
57373,1
70853,1
82735,1
47626,1
40666,1
24367,1
51857,1
36693,1
11019,1
30037,1
48657,1
598,1
14118,1
26154,1
38786,1
51362,1
63550,1
75878,1
87384,1
2519,1
15803,1
28378,1
40178,1
52998,1
65244,1
77371,1
6175,1
33403,1
599,1
62768,1
15329,1
6336,1
80469,1
13126,1
75004,1
38929,1
59595,1
50304,1
55333,1
9205,1
84807,1
32265,1
53068,1
2164,1
32464,1
64108,1
71018,1
27932,1
40440,1
53344,1
14375,1
77448,1
8551,1
44664,1
81794,1
603,1
76426,1
26593,1
87286,1
41056,1
59782,1
12770,1
88391,1
41168,1
8657,1
70544,1
26600,1
24851,1
50779,1
62325,1
14992,1
5211,1
78873,1
19682,1
82555,1
2873,1
15019,1
27533,1
40322,1
52247,1
64805,1
77261,1
41791,1
54307,1
5968,1
19499,1
31195,1
44095,1
56223,1
68917,1
81556,1
27994,1
8044,1
21156,1
33447,1
45573,1
57173,1
70223,1
82049,1
13903,1
5658,1
23943,1
67791,1
85368,1
609,1
8832,1
20431,1
32199,1
45762,1
58612,1
70191,1
82681,1
52829,1
3380,1
20868,1
82156,1
54216,1
77406,1
27788,1
15848,1
47608,1
39583,1
64720,1
64724,1
73467,1
12908,1
74694,1
34023,1
38895,1
3042,1
15218,1
27583,1
40867,1
47279,1
52488,1
65157,1
77745,1
59643,1
13568,1
6355,1
18854,1
30835,1
43772,1
55842,1
68544,1
81013,1
46828,1
42194,1
62541,1
4851,1
15973,1
40038,1
65041,1
79549,1
55141,1
67321,1
17670,1
29936,1
49862,1
2546,1
15289,1
26892,1
40529,1
51936,1
65495,1
77428,1
67669,1
40081,1
49885,1
49844,1
17457,1
79575,1
47398,1
34789,1
64097,1
4682,1
22388,1
83678,1
10677,1
71344,1
59608,1
614,1
74990,1
2233,1
51418,1
77950,1
5735,1
38227,1
80824,1
15645,1
68574,1
30331,1
66466,1
17738,1
55715,1
42864,1
18345,1
13003,1
88154,1
73625,1
60010,1
25750,1
18087,1
81199,1
62240,1
9403,1
84738,1
14220,1
2668,1
15183,1
27878,1
40470,1
51829,1
65390,1
77473,1
16965,1
14850,1
43723,1
87382,1
6396,1
24617,1
80257,1
86239,1
18943,1
55238,1
30600,1
69026,1
618,1
13228,1
26797,1
37436,1
51371,1
63772,1
75398,1
87209,1
2823,1
15325,1
27277,1
40175,1
51776,1
65533,1
78059,1
8276,1
20282,1
32789,1
45079,1
58698,1
69555,1
82956,1
54563,1
65883,1
56529,1
49226,1
20968,1
624,1
857,1
75633,1
3700,1
45262,1
13060,1
55906,1
70659,1
23750,1
46536,1
7029,1
71918,1
47865,1
87201,1
58576,1
22973,1
58412,1
58405,1
26081,1
50007,1
63724,1
37210,1
16981,1
63809,1
54544,1
3926,1
16645,1
29218,1
41778,1
53401,1
66207,1
66279,1
79346,1
4093,1
79182,1
41347,1
29350,1
50176,1
4321,1
66194,1
7155,1
20067,1
33251,1
45372,1
58570,1
70415,1
83360,1
14027,1
22292,1
88488,1
10696,1
5074,1
17050,1
28549,1
35611,1
42033,1
54992,1
65974,1
79826,1
931,1
8720,1
75752,1
10175,1
72103,1
632,1
87218,1
1537,1
13004,1
25029,1
38800,1
51683,1
63278,1
75667,1
75698,1
87509,1
12701,1
20477,1
81862,1
25431,1
4671,1
50142,1
62409,1
37643,1
13967,1
4260,1
17525,1
29926,1
41253,1
54390,1
67270,1
79562,1
6936,1
80709,1
29697,1
55544,1
14564,1
43145,1
58037,1
62907,1
65154,1
11409,1
74055,1
11299,1
33017,1
73731,1
44969,1
21491,1
83717,1
47394,1
36323,1
40047,1
3008,1
65010,1
52341,1
27416,1
14860,1
76518,1
640,1
13994,1
25194,1
38752,1
51050,1
63646,1
75461,1
87188,1
641,1
13706,1
25422,1
29395,1
37801,1
50000,1
63860,1
75475,1
86990,1
3910,1
4532,1
17737,1
30099,1
42326,1
55017,1
66927,1
78475,1
79155,1
66371,1
54945,1
17787,1
41303,1
57455,1
20038,1
45593,1
16143,1
32646,1
69781,1
8026,1
81690,1
13153,1
27244,1
7961,1
20434,1
33586,1
45579,1
58252,1
70875,1
82756,1
57157,1
3003,1
14647,1
28263,1
39432,1
52675,1
65128,1
77888,1
34185,1
26953,1
32377,1
40549,1
64874,1
52616,1
48008,1
27094,1
31307,1
50139,1
38789,1
45178,1
45015,1
12205,1
85419,1
25628,1
88494,1
32330,1
24603,1
22079,1
84555,1
62490,1
83094,1
84478,1
36953,1
51412,1
53512,1
19161,1
44559,1
39255,1
68685,1
33941,1
16808,1
26453,1
88275,1
28765,1
660,1
75589,1
12654,1
87024,1
40767,1
26540,1
41140,1
50727,1
3452,1
15694,1
28422,1
40604,1
51381,1
52191,1
64451,1
77526,1
662,1
13437,1
24999,1
37918,1
51105,1
62253,1
76037,1
88072,1
51769,1
7084,1
9724,1
23088,1
35214,1
46893,1
58933,1
72211,1
84502,1
25471,1
45944,1
38408,1
72468,1
1056,1
13147,1
25483,1
39021,1
50568,1
62591,1
74696,1
88457,1
1725,1
13587,1
25050,1
38869,1
49933,1
63243,1
75693,1
87060,1
31331,1
7926,1
82938,1
63464,1
4885,1
16054,1
30031,1
41098,1
54787,1
66210,1
79528,1
5769,1
18299,1
31560,1
43713,1
55260,1
67555,1
80272,1
18512,1
43613,1
68187,1
32308,1
46727,1
38670,1
62640,1
33516,1
10015,1
22916,1
35071,1
48016,1
58871,1
71779,1
84389,1
666,1
63643,1
9004,1
83573,1
14093,1
75286,1
25497,1
88312,1
37512,1
27713,1
50998,1
3528,1
15703,1
27584,1
40746,1
52060,1
64940,1
77505,1
10209,1
71353,1
26820,1
74947,1
1280,1
87696,1
8698,1
20278,1
32973,1
45843,1
57896,1
70710,1
74823,1
81981,1
12809,1
63938,1
51080,1
37877,1
31753,1
35907,1
38604,1
15997,1
53596,1
40157,1
28445,1
14228,1
51191,1
88027,1
28165,1
77588,1
2982,1
14408,1
28149,1
39509,1
52493,1
65520,1
77934,1
16139,1
55034,1
14629,1
50528,1
7008,1
18690,1
31001,1
43765,1
56621,1
69043,1
80466,1
87813,1
76119,1
35991,1
63245,1
37686,1
670,1
64032,1
46039,1
34127,1
14248,1
16284,1
75258,1
42607,1
54964,1
29254,1
25716,1
86978,1
38251,1
65970,1
32139,1
24484,1
86172,1
50999,1
1336,1
62693,1
7626,1
58167,1
77781,1
15147,1
70988,1
44705,1
6987,1
19404,1
31394,1
43037,1
56914,1
68861,1
81583,1
82363,1
21007,1
33149,1
74825,1
17144,1
82655,1
52642,1
7422,1
15322,1
10902,1
85800,1
19482,1
80343,1
8146,1
677,1
62820,1
12635,1
76194,1
53821,1
29005,1
33506,1
49892,1
12675,1
69173,1
31312,1
5608,1
21916,1
79950,1
43830,1
19614,1
42896,1
11780,1
55330,1
54675,1
18976,1
80752,1
4734,1
35327,1
9132,1
17175,1
84297,1
50205,1
62201,1
27924,1
2507,1
65427,1
53534,1
5768,1
14152,1
68401,1
76365,1
4551,1
16383,1
29006,1
37739,1
41973,1
53740,1
65988,1
79782,1
9923,1
26059,1
71740,1
682,1
63789,1
12748,1
75441,1
26584,1
87086,1
38833,1
70816,1
51309,1
27748,1
27733,1
52849,1
48290,1
25125,1
11754,1
23828,1
37398,1
48788,1
62172,1
74389,1
86795,1
2820,1
65399,1
5393,1
80714,1
684,1
13799,1
26541,1
38270,1
50216,1
63423,1
75548,1
87645,1
2336,1
15564,1
27101,1
39962,1
51967,1
64146,1
77998,1
42504,1
37206,1
3938,1
43560,1
78348,1
31579,1
57732,1
7461,1
50570,1
70487,1
33074,1
58183,1
20599,1
81902,1
44813,1
19108,1
69231,1
21984,1
85022,1
88297,1
4535,1
17542,1
29482,1
42501,1
54030,1
66899,1
79513,1
82415,1
2986,1
15488,1
27899,1
40335,1
52910,1
65380,1
78079,1
6009,1
19151,1
30488,1
43737,1
55938,1
68875,1
81130,1
11169,1
24629,1
36671,1
48380,1
61453,1
74019,1
85684,1
31667,1
35496,1
47315,1
2205,1
64579,1
4025,1
79416,1
54325,1
34555,1
20165,1
56753,1
53859,1
9629,1
84361,1
39670,1
35724,1
2649,1
15199,1
27300,1
40331,1
52297,1
64704,1
77034,1
29267,1
6235,1
3614,1
17519,1
28972,1
41010,1
53673,1
66481,1
78819,1
8010,1
37666,1
21292,1
6483,1
19496,1
75044,1
702,1
62808,1
28056,1
13055,1
74791,1
37688,1
50699,1
3138,1
51259,1
1265,1
13861,1
26148,1
38113,1
50112,1
63650,1
74783,1
77175,1
87865,1
26966,1
40011,1
65645,1
51836,1
15606,1
3392,1
15235,1
26951,1
40397,1
52789,1
65521,1
77465,1
7774,1
21168,1
33839,1
44921,1
57436,1
69797,1
82907,1
65534,1
48639,1
5951,1
21710,1
84734,1
8893,1
18302,1
20513,1
32552,1
45746,1
57273,1
70567,1
82808,1
20992,1
26389,1
75562,1
8297,1
58161,1
42989,1
33671,1
11621,1
23332,1
36844,1
48919,1
62136,1
74473,1
85588,1
4290,1
69906,1
28927,1
10157,1
21946,1
35225,1
46594,1
59209,1
71630,1
84487,1
8913,1
50310,1
14095,1
88518,1
26027,1
39769,1
3342,1
14463,1
28223,1
39588,1
52034,1
65330,1
77682,1
37546,1
62848,1
37394,1
714,1
31934,1
64301,1
87142,1
12702,1
1422,1
13023,1
25928,1
39004,1
50290,1
63509,1
75597,1
76449,1
87253,1
37873,1
75096,1
63343,1
26168,1
43389,1
49998,1
3106,1
77122,1
14443,1
27580,1
26979,1
40339,1
53069,1
24415,1
15657,1
1948,1
9792,1
21484,1
35144,1
48013,1
59530,1
72575,1
84579,1
30277,1
61274,1
6615,1
39652,1
68913,1
4151,1
18424,1
79747,1
80792,1
45807,1
32108,1
77099,1
7873,1
82858,1
58118,1
20815,1
47620,1
11829,1
24619,1
36839,1
49343,1
61469,1
69590,1
73164,1
86631,1
55978,1
19029,1
40667,1
81642,1
31083,1
5460,1
69100,1
43806,1
724,1
13841,1
25597,1
38817,1
50909,1
62496,1
75036,1
87783,1
7678,1
70896,1
46800,1
1209,1
12592,1
25981,1
38453,1
51068,1
63332,1
75031,1
88511,1
2923,1
15419,1
26846,1
40543,1
52996,1
65007,1
77542,1
59983,1
12208,1
72965,1
62853,1
61007,1
74888,1
27927,1
10242,1
22610,1
34199,1
46655,1
60433,1
72394,1
84414,1
53848,1
13272,1
727,1
14019,1
25219,1
38021,1
51256,1
62510,1
76309,1
88725,1
9815,1
22507,1
34421,1
46347,1
59299,1
71201,1
84326,1
15595,1
27857,1
3021,1
7199,1
70879,1
16235,1
79511,1
7697,1
20875,1
32506,1
46313,1
58069,1
70248,1
82096,1
1699,1
14050,1
63528,1
5063,1
78230,1
43662,1
58787,1
47720,1
22926,1
4798,1
16666,1
29548,1
42132,1
54288,1
65861,1
72555,1
79661,1
9045,1
20269,1
83091,1
85016,1
34473,1
27624,1
73539,1
66339,1
735,1
12726,1
25145,1
38409,1
50512,1
63729,1
75047,1
88543,1
10761,1
21534,1
35341,1
47984,1
58869,1
72720,1
83841,1
52394,1
43224,1
1881,1
13031,1
13128,1
25819,1
39024,1
50623,1
50732,1
62596,1
75722,1
87159,1
87741,1
52210,1
57727,1
34345,1
738,1
38098,1
75289,1
8940,1
20411,1
33636,1
45395,1
58392,1
69691,1
83373,1
739,1
13213,1
25565,1
38543,1
50843,1
63932,1
75543,1
88736,1
6490,1
19218,1
13357,1
34033,1
36090,1
28251,1
741,1
8353,1
20980,1
33193,1
45942,1
57791,1
57811,1
69693,1
83402,1
31933,1
39923,1
36380,1
60635,1
48347,1
73194,1
12119,1
86610,1
24740,1
742,1
13564,1
25284,1
38705,1
50496,1
62839,1
76035,1
88522,1
68404,1
12666,1
34561,1
26691,1
71985,1
50868,1
42693,1
6617,1
80804,1
16425,1
14868,1
24967,1
2694,1
40013,1
78080,1
26989,1
79739,1
8705,1
20468,1
32110,1
45179,1
57957,1
65247,1
69988,1
82620,1
11015,1
24573,1
35870,1
49154,1
53118,1
62086,1
73595,1
86069,1
39589,1
11619,1
86832,1
7107,1
69265,1
1179,1
13993,1
26196,1
27323,1
39160,1
50119,1
63785,1
74837,1
87775,1
15670,1
750,1
13495,1
25342,1
37499,1
51196,1
63565,1
75474,1
87110,1
40292,1
41917,1
60403,1
23524,1
4800,1
11649,1
66895,1
49880,1
6049,1
752,1
13489,1
26117,1
38990,1
50604,1
63623,1
76036,1
87099,1
8965,1
33999,1
59451,1
84143,1
4064,1
65440,1
17252,1
66146,1
753,1
12837,1
76431,1
87518,1
1668,1
62755,1
25660,1
87029,1
38881,1
27831,1
2974,1
14946,1
28344,1
39796,1
40084,1
52050,1
65309,1
77125,1
14401,1
3232,1
14498,1
27494,1
40775,1
52193,1
65283,1
76501,1
49599,1
9538,1
22696,1
34805,1
46427,1
59262,1
71222,1
83778,1
13154,1
74801,1
27449,1
18172,1
7985,1
82237,1
10522,1
72497,1
10824,1
86265,1
55651,1
12070,1
41065,1
3679,1
55345,1
17515,1
757,1
13617,1
25682,1
38797,1
51339,1
62744,1
74790,1
87987,1
758,1
759,1
12593,1
25787,1
38890,1
51363,1
62761,1
63122,1
74850,1
88356,1
1259,1
76137,1
49869,1
26036,1
37970,1
12833,1
61818,1
88582,1
760,1
2016,1
6759,1
17987,1
31270,1
44401,1
55743,1
69003,1
80610,1
45574,1
75262,1
4371,1
17449,1
30090,1
42599,1
53750,1
67309,1
79808,1
33990,1
32522,1
44986,1
58905,1
46880,1
56144,1
9757,1
22412,1
35616,1
47182,1
58960,1
72245,1
85045,1
764,1
5555,1
18786,1
30698,1
44024,1
56180,1
67551,1
81068,1
47738,1
12773,1
765,1
12805,1
26723,1
37977,1
50898,1
62478,1
74778,1
88395,1
27608,1
34598,1
42724,1
87547,1
16762,1
62901,1
79024,1
4585,1
66723,1
21314,1
29400,1
53370,1
63748,1
62599,1
33495,1
5388,1
75558,1
770,1
14240,1
25288,1
39039,1
50425,1
62779,1
75323,1
87623,1
48516,1
36297,1
771,1
12800,1
25812,1
38339,1
50946,1
63372,1
74979,1
88607,1
19484,1
1306,1
67199,1
9543,1
41625,1
27087,1
2407,1
76988,1
79885,1
3878,1
29159,1
65972,1
16521,1
45273,1
67022,1
54974,1
37392,1
54975,1
27014,1
29431,1
772,1
75771,1
70360,1
38897,1
13669,1
76042,1
51124,1
63559,1
35921,1
37693,1
52734,1
70602,1
12027,1
23891,1
36151,1
48648,1
61602,1
73156,1
86760,1
51228,1
24464,1
41475,1
774,1
13640,1
25813,1
29846,1
37793,1
51136,1
64034,1
74712,1
87759,1
2731,1
15675,1
28047,1
40151,1
51856,1
64101,1
66965,1
76584,1
5239,1
11335,1
78187,1
86331,1
54810,1
7397,1
17505,1
42600,1
30598,1
5502,1
24283,1
17925,1
775,1
47044,1
13016,1
9551,1
71829,1
2621,1
15372,1
27107,1
40657,1
53306,1
65008,1
77315,1
30422,1
35387,1
13757,1
87500,1
3491,1
77767,1
776,1
38211,1
75927,1
12963,1
24495,1
86758,1
25410,1
13013,1
87766,1
26515,1
3723,1
16493,1
29080,1
42708,1
55058,1
67269,1
78467,1
41478,1
8050,1
21078,1
32725,1
44807,1
58394,1
69343,1
83159,1
38392,1
18232,1
80314,1
50121,1
3796,1
54850,1
6261,1
18680,1
31928,1
44323,1
56837,1
67844,1
78637,1
81644,1
31306,1
41198,1
16899,1
29748,1
65944,1
30943,1
5634,1
27992,1
81196,1
69176,1
17943,1
39910,1
56577,1
42891,1
3609,1
60018,1
78435,1
34588,1
44287,1
47103,1
13487,1
62242,1
49288,1
1713,1
51670,1
13141,1
87654,1
25748,1
37526,1
2915,1
14947,1
27190,1
39600,1
52006,1
64582,1
76866,1
4716,1
79102,1
42776,1
43349,1
75456,1
56225,1
64347,1
5726,1
31949,1
69911,1
17877,1
10327,1
22992,1
34396,1
47501,1
60342,1
72239,1
81243,1
84393,1
68715,1
4331,1
65875,1
8280,1
70336,1
34306,1
10847,1
61825,1
785,1
75025,1
15806,1
77625,1
12672,1
87317,1
1391,1
74737,1
14879,1
14572,1
77482,1
4750,1
16565,1
28527,1
40975,1
53985,1
67428,1
78438,1
24433,1
25103,1
37574,1
50115,1
5509,1
68418,1
57800,1
41927,1
74533,1
29621,1
34641,1
46563,1
11256,1
23683,1
36280,1
49456,1
60942,1
74399,1
85990,1
12048,1
23463,1
37209,1
48761,1
61538,1
74366,1
85315,1
43427,1
68036,1
792,1
12542,1
25701,1
38502,1
50268,1
60605,1
63317,1
75497,1
88400,1
2325,1
49544,1
11364,1
45206,1
73904,1
23835,1
85799,1
36753,1
793,1
12543,1
25702,1
38503,1
50269,1
54691,1
63318,1
75498,1
88401,1
42572,1
10622,1
21553,1
35263,1
47220,1
60535,1
72031,1
84489,1
3808,1
45833,1
9584,1
22021,1
35466,1
47374,1
59970,1
72649,1
79445,1
85293,1
67352,1
9848,1
22206,1
34675,1
46396,1
59723,1
71304,1
84132,1
16914,1
30158,1
39879,1
27090,1
8845,1
70940,1
804,1
12554,1
25713,1
38514,1
50280,1
63329,1
75509,1
88412,1
7791,1
20456,1
32245,1
45182,1
57477,1
70018,1
81978,1
83530,1
39050,1
1793,1
75569,1
12788,1
88784,1
62696,1
25548,1
51141,1
806,1
23817,1
85337,1
13476,1
26447,1
37367,1
48911,1
808,1
74789,1
63443,1
51145,1
25724,1
4095,1
37951,1
12835,1
88140,1
14239,1
16747,1
78717,1
88699,1
815,1
13340,1
26480,1
39085,1
50957,1
51445,1
64045,1
74907,1
87270,1
1211,1
76217,1
13079,1
87336,1
3703,1
16541,1
28566,1
41321,1
53453,1
62793,1
67001,1
78209,1
38442,1
23032,1
25432,1
67521,1
54760,1
30295,1
5292,1
78928,1
17356,1
41766,1
17916,1
4003,1
16831,1
28967,1
41123,1
54382,1
66414,1
78484,1
54178,1
820,1
14253,1
26377,1
37984,1
50766,1
63803,1
76371,1
87364,1
3013,1
14703,1
27601,1
40804,1
52146,1
64481,1
77499,1
86512,1
47791,1
60432,1
22908,1
84330,1
35682,1
9955,1
72117,1
54372,1
17518,1
78746,1
4190,1
65812,1
41528,1
54597,1
24465,1
29752,1
16397,1
38967,1
10037,1
22935,1
34918,1
47582,1
59428,1
72710,1
84448,1
47957,1
40639,1
3520,1
76789,1
52373,1
14677,1
44475,1
10668,1
22361,1
34432,1
46343,1
58971,1
65575,1
72403,1
85066,1
27245,1
27985,1
66056,1
825,1
61963,1
73388,1
24712,1
44249,1
10941,1
85724,1
36213,1
48551,1
12106,1
23937,1
36883,1
48794,1
61905,1
73976,1
85827,1
4118,1
26806,1
37796,1
12610,1
39457,1
19588,1
80115,1
33044,1
2500,1
14560,1
15610,1
55494,1
21739,1
831,1
74971,1
26560,1
51505,1
2277,1
15237,1
27567,1
39342,1
53257,1
62250,1
65209,1
77190,1
13651,1
87694,1
37713,1
42034,1
25184,1
4887,1
67200,1
29785,1
20430,1
30619,1
9973,1
72819,1
42542,1
834,1
12521,1
26681,1
38704,1
50672,1
63306,1
75807,1
87161,1
4618,1
66381,1
16952,1
79037,1
39645,1
840,1
13075,1
25054,1
39111,1
49944,1
63591,1
74880,1
87819,1
46734,1
54409,1
4442,1
16566,1
29073,1
41644,1
55063,1
66010,1
79385,1
79778,1
4715,1
41818,1
86491,1
16573,1
29262,1
66767,1
841,1
13875,1
25905,1
38761,1
50163,1
62248,1
76381,1
88422,1
62488,1
27408,1
52444,1
3088,1
17564,1
64583,1
78949,1
39598,1
15940,1
77047,1
17602,1
843,1
38998,1
75993,1
37212,1
1365,1
63525,1
51476,1
5276,1
6992,1
42916,1
81169,1
68969,1
51648,1
845,1
13955,1
25189,1
37740,1
51119,1
62634,1
75803,1
88803,1
37003,1
5972,1
11430,1
39890,1
19606,1
80383,1
5740,1
80764,1
23055,1
74750,1
40514,1
848,1
14058,1
25166,1
38351,1
51352,1
62790,1
74768,1
88067,1
4530,1
66195,1
2838,1
15465,1
17009,1
19197,1
81203,1
31595,1
43562,1
19027,1
81466,1
6934,1
69204,1
56710,1
10727,1
84369,1
30025,1
62266,1
72989,1
4186,1
61851,1
16579,1
13615,1
37207,1
87277,1
26272,1
26458,1
6334,1
18534,1
30352,1
43341,1
55168,1
68432,1
81197,1
49879,1
37458,1
1353,1
75573,1
63102,1
26019,1
42991,1
8423,1
12818,1
70483,1
87668,1
50488,1
27825,1
2013,1
14526,1
26845,1
40407,1
49855,1
51784,1
65342,1
76636,1
1054,1
50529,1
87861,1
18441,1
17251,1
78455,1
30994,1
7284,1
20606,1
32674,1
46064,1
57586,1
70991,1
82749,1
15288,1
50933,1
1515,1
29916,1
87598,1
25316,1
38782,1
10486,1
22634,1
34884,1
47262,1
60269,1
72792,1
75106,1
84035,1
62971,1
13891,1
62425,1
7602,1
70920,1
88524,1
3939,1
16670,1
29715,1
41463,1
54551,1
66958,1
79017,1
55806,1
38027,1
8325,1
82021,1
871,1
13911,1
26524,1
37750,1
50750,1
63296,1
73728,1
76105,1
88215,1
61479,1
11076,1
86582,1
48595,1
23781,1
11683,1
23442,1
36757,1
36988,1
49320,1
61466,1
73454,1
85792,1
18514,1
6041,1
19387,1
30524,1
44159,1
55386,1
67899,1
80350,1
2450,1
65477,1
8776,1
7671,1
21185,1
32548,1
44963,1
57130,1
70035,1
83132,1
11999,1
85555,1
51981,1
19170,1
80401,1
44133,1
5911,1
68295,1
7933,1
20115,1
32408,1
45882,1
55956,1
57964,1
69948,1
83199,1
18617,1
80382,1
31551,1
61378,1
22782,1
24032,1
84659,1
12094,1
52357,1
36428,1
74065,1
8174,1
20405,1
33262,1
45429,1
58644,1
69480,1
82460,1
86938,1
23532,1
48945,1
62442,1
1316,1
75919,1
12580,1
88296,1
25570,1
38588,1
50879,1
69206,1
55851,1
7072,1
81007,1
82838,1
31430,1
17828,1
24452,1
43010,1
69499,1
8535,1
82442,1
44990,1
18618,1
19869,1
58623,1
32712,1
880,1
