tran_id,alert_id
30034,-1
41743,-1
53581,-1
65937,-1
78571,-1
32924,-1
8864,-1
500,-1
62673,-1
38621,-1
87017,-1
44379,-1
7291,-1
21020,-1
32960,-1
46198,-1
58538,-1
70038,-1
82505,-1
7061,-1
68520,-1
4831,-1
16587,-1
29261,-1
41637,-1
53440,-1
55407,-1
65965,-1
79536,-1
43155,-1
18569,-1
81549,-1
31758,-1
10681,-1
21550,-1
811,-1
11137,-1
73025,-1
24706,-1
49491,-1
74178,-1
35659,-1
71766,-1
2860,-1
15910,-1
27831,-1
40180,-1
53250,-1
64551,-1
77958,-1
2525,-1
28247,-1
51729,-1
77106,-1
513,-1
50089,-1
13177,-1
76211,-1
26444,-1
75642,-1
514,-1
49996,-1
37721,-1
88305,-1
26572,-1
76310,-1
14050,-1
62398,-1
83893,-1
7778,-1
26273,-1
87247,-1
20685,-1
12018,-1
36547,-1
61203,-1
85509,-1
12019,-1
23849,-1
36831,-1
49816,-1
61585,-1
74391,-1
85859,-1
517,-1
14065,-1
26641,-1
38911,-1
50451,-1
62817,-1
76303,-1
87140,-1
11995,-1
24361,-1
36826,-1
48211,-1
60820,-1
73550,-1
85732,-1
6299,-1
518,-1
7332,-1
20676,-1
33356,-1
45058,-1
57009,-1
69386,-1
83063,-1
33459,-1
36304,-1
86545,-1
2285,-1
28124,-1
53150,-1
76542,-1
6657,-1
68554,-1
1661,-1
12998,-1
25176,-1
38245,-1
51393,-1
62763,-1
75338,-1
87804,-1
45736,-1
17682,-1
54656,-1
521,-1
13994,-1
25658,-1
37903,-1
50587,-1
63689,-1
75900,-1
87198,-1
29504,-1
43822,-1
522,-1
38103,-1
75306,-1
20337,-1
81881,-1
13391,-1
51145,-1
88583,-1
1426,-1
14323,-1
26515,-1
38010,-1
50671,-1
62922,-1
75110,-1
87492,-1
25808,-1
62481,-1
19719,-1
82588,-1
4562,-1
16890,-1
29389,-1
42185,-1
53384,-1
58077,-1
66077,-1
78550,-1
8126,-1
70710,-1
8334,-1
19931,-1
32973,-1
45280,-1
45753,-1
57265,-1
69892,-1
82283,-1
32738,-1
2976,-1
21576,-1
46028,-1
9452,-1
1892,-1
88589,-1
873,-1
33663,-1
82667,-1
525,-1
38966,-1
76119,-1
3829,-1
25853,-1
62915,-1
17249,-1
18370,-1
80386,-1
8953,-1
22750,-1
29065,-1
34426,-1
46837,-1
59286,-1
72823,-1
85187,-1
13840,-1
50036,-1
88380,-1
526,-1
13328,-1
26141,-1
38971,-1
51646,-1
62431,-1
75892,-1
87862,-1
22167,-1
84190,-1
23524,-1
22161,-1
84240,-1
9649,-1
32839,-1
71570,-1
8532,-1
24860,-1
11452,-1
9964,-1
84277,-1
2356,-1
15995,-1
28479,-1
40503,-1
51849,-1
64640,-1
77662,-1
1887,-1
8729,-1
70779,-1
530,-1
42567,-1
8118,-1
20452,-1
32674,-1
45002,-1
58277,-1
70126,-1
83235,-1
10496,-1
40734,-1
36301,-1
531,-1
12746,-1
57790,-1
4877,-1
17256,-1
44660,-1
532,-1
13594,-1
26737,-1
37936,-1
51216,-1
63120,-1
75056,-1
88531,-1
8252,-1
8889,-1
21149,-1
33291,-1
44652,-1
57406,-1
69321,-1
82339,-1
10339,-1
22837,-1
33944,-1
47305,-1
59797,-1
71536,-1
83501,-1
8069,-1
13453,-1
74958,-1
2938,-1
27693,-1
52784,-1
76523,-1
23499,-1
26462,-1
74044,-1
41321,-1
49658,-1
11647,-1
43091,-1
61888,-1
36641,-1
86158,-1
20605,-1
45180,-1
70310,-1
7036,-1
20394,-1
57156,-1
8675,-1
45226,-1
83241,-1
16632,-1
538,-1
37565,-1
74877,-1
37787,-1
11820,-1
24205,-1
36504,-1
49078,-1
60919,-1
63101,-1
74544,-1
86481,-1
8409,-1
19973,-1
32639,-1
44585,-1
51579,-1
57411,-1
70513,-1
83339,-1
19762,-1
25910,-1
13087,-1
87086,-1
9543,-1
10921,-1
37157,-1
61561,-1
85345,-1
35815,-1
74199,-1
4721,-1
9318,-1
46362,-1
78391,-1
84772,-1
16200,-1
28194,-1
18066,-1
81447,-1
19320,-1
80573,-1
23956,-1
85685,-1
7027,-1
44287,-1
80778,-1
37075,-1
73471,-1
4687,-1
6906,-1
18556,-1
30710,-1
43132,-1
55495,-1
68245,-1
80750,-1
11149,-1
48774,-1
86133,-1
11804,-1
48454,-1
86234,-1
61122,-1
23957,-1
11533,-1
86460,-1
7850,-1
19624,-1
33313,-1
46339,-1
57477,-1
69316,-1
81775,-1
7984,-1
20580,-1
33630,-1
45602,-1
57370,-1
71054,-1
83465,-1
58353,-1
546,-1
13333,-1
26492,-1
38974,-1
50989,-1
58333,-1
63124,-1
75624,-1
88040,-1
21340,-1
77856,-1
83391,-1
46144,-1
8572,-1
47242,-1
70854,-1
32888,-1
34503,-1
4861,-1
22640,-1
59770,-1
28676,-1
32438,-1
70814,-1
10785,-1
14387,-1
52400,-1
12529,-1
75340,-1
7658,-1
19739,-1
33298,-1
45934,-1
57799,-1
69625,-1
83450,-1
47318,-1
46334,-1
12267,-1
24776,-1
85803,-1
559,-1
62376,-1
13932,-1
74839,-1
30439,-1
10835,-1
23790,-1
36466,-1
48741,-1
60736,-1
74154,-1
85496,-1
26797,-1
87138,-1
4828,-1
17489,-1
30208,-1
42562,-1
53962,-1
66611,-1
79113,-1
38908,-1
51461,-1
22304,-1
84580,-1
560,-1
13722,-1
26538,-1
37641,-1
51304,-1
56170,-1
63408,-1
76070,-1
87770,-1
18362,-1
38716,-1
6905,-1
80432,-1
43611,-1
9826,-1
22335,-1
34036,-1
47110,-1
59046,-1
69062,-1
71132,-1
83475,-1
31281,-1
561,-1
13377,-1
26306,-1
38265,-1
51358,-1
58980,-1
64031,-1
74866,-1
87515,-1
47573,-1
35091,-1
9341,-1
72714,-1
23047,-1
24145,-1
84067,-1
2997,-1
563,-1
12729,-1
21320,-1
25164,-1
38437,-1
51376,-1
57943,-1
63717,-1
74795,-1
88003,-1
32716,-1
70407,-1
8765,-1
44971,-1
81700,-1
566,-1
13603,-1
49989,-1
580,-1
12478,-1
25117,-1
38855,-1
39973,-1
51105,-1
62633,-1
74761,-1
87884,-1
2057,-1
33962,-1
52032,-1
15899,-1
23754,-1
64285,-1
27503,-1
77784,-1
33024,-1
7679,-1
20549,-1
12686,-1
13863,-1
88805,-1
3851,-1
17568,-1
28659,-1
41655,-1
54608,-1
66920,-1
78255,-1
25627,-1
26609,-1
62904,-1
724,-1
38796,-1
43211,-1
75346,-1
12727,-1
50199,-1
87863,-1
6861,-1
18405,-1
31738,-1
44065,-1
55262,-1
68404,-1
80491,-1
30739,-1
45970,-1
27690,-1
75138,-1
51404,-1
1841,-1
14097,-1
26241,-1
37927,-1
49914,-1
62824,-1
74663,-1
88510,-1
5693,-1
18374,-1
31143,-1
43842,-1
56880,-1
67678,-1
80070,-1
568,-1
28892,-1
78396,-1
41730,-1
4166,-1
52778,-1
54812,-1
17496,-1
67296,-1
4681,-1
2720,-1
15217,-1
28345,-1
39960,-1
52749,-1
64790,-1
77846,-1
35221,-1
71341,-1
7768,-1
5178,-1
4561,-1
5181,-1
66265,-1
2497,-1
15124,-1
27775,-1
40941,-1
52396,-1
64327,-1
77333,-1
49070,-1
24045,-1
61911,-1
10851,-1
48530,-1
85381,-1
36929,-1
73018,-1
10603,-1
21537,-1
34179,-1
46995,-1
59703,-1
72340,-1
85259,-1
8391,-1
70034,-1
10535,-1
18621,-1
43560,-1
68821,-1
83713,-1
577,-1
13933,-1
25916,-1
37829,-1
51294,-1
54931,-1
62378,-1
75819,-1
87805,-1
5013,-1
33143,-1
66391,-1
29257,-1
40975,-1
17170,-1
78207,-1
11494,-1
24811,-1
36484,-1
49565,-1
61029,-1
73116,-1
86226,-1
1226,-1
5466,-1
44034,-1
81117,-1
1937,-1
8641,-1
45508,-1
82193,-1
14944,-1
28250,-1
40853,-1
44417,-1
53160,-1
6165,-1
56530,-1
23466,-1
48484,-1
74087,-1
4621,-1
16927,-1
30220,-1
42530,-1
55124,-1
66321,-1
78845,-1
19224,-1
55283,-1
87707,-1
11585,-1
24557,-1
31346,-1
36938,-1
49098,-1
61175,-1
68674,-1
74292,-1
85386,-1
5430,-1
5971,-1
18359,-1
31632,-1
43006,-1
43593,-1
56663,-1
68638,-1
81287,-1
81386,-1
26706,-1
6190,-1
19455,-1
30366,-1
42869,-1
55306,-1
68605,-1
81227,-1
44370,-1
4759,-1
67387,-1
19271,-1
67626,-1
10923,-1
23694,-1
36124,-1
49384,-1
60732,-1
73115,-1
85965,-1
15414,-1
64679,-1
6958,-1
18242,-1
30450,-1
43337,-1
55871,-1
69205,-1
81509,-1
585,-1
12538,-1
25895,-1
37496,-1
50375,-1
62850,-1
75799,-1
87988,-1
4150,-1
8250,-1
57961,-1
32373,-1
82173,-1
20518,-1
69882,-1
44949,-1
586,-1
12894,-1
25583,-1
39164,-1
49998,-1
63498,-1
74857,-1
87139,-1
4763,-1
66631,-1
18287,-1
81375,-1
6478,-1
43441,-1
79927,-1
20418,-1
58388,-1
8272,-1
20510,-1
32223,-1
44582,-1
57768,-1
69606,-1
81863,-1
1264,-1
49981,-1
15017,-1
53008,-1
20131,-1
82359,-1
74773,-1
35885,-1
11477,-1
23617,-1
36586,-1
49570,-1
60961,-1
73813,-1
85359,-1
4868,-1
17735,-1
29593,-1
41218,-1
53712,-1
66328,-1
79675,-1
7238,-1
33262,-1
58028,-1
81747,-1
50458,-1
52578,-1
36400,-1
72989,-1
1062,-1
14168,-1
25171,-1
37857,-1
49932,-1
63425,-1
75378,-1
87053,-1
1761,-1
13900,-1
25032,-1
38300,-1
49966,-1
63801,-1
75150,-1
87674,-1
54302,-1
6979,-1
68713,-1
9955,-1
13096,-1
75680,-1
38690,-1
7553,-1
23735,-1
1250,-1
12602,-1
26051,-1
37874,-1
50917,-1
63382,-1
74954,-1
86963,-1
1617,-1
88591,-1
6931,-1
15883,-1
40526,-1
65544,-1
38613,-1
1275,-1
12965,-1
26211,-1
38166,-1
51711,-1
63630,-1
75174,-1
88346,-1
5530,-1
18220,-1
31464,-1
43435,-1
55763,-1
68919,-1
81606,-1
8041,-1
33115,-1
58119,-1
82754,-1
10768,-1
22645,-1
35288,-1
47956,-1
59482,-1
72680,-1
83910,-1
49262,-1
3097,-1
593,-1
63413,-1
26320,-1
87950,-1
37450,-1
50332,-1
594,-1
13670,-1
25407,-1
38037,-1
50266,-1
63210,-1
75509,-1
87597,-1
31164,-1
7368,-1
82623,-1
35219,-1
84255,-1
22342,-1
67944,-1
71343,-1
8881,-1
20273,-1
33137,-1
45045,-1
48164,-1
57929,-1
69821,-1
82764,-1
9865,-1
59607,-1
13339,-1
50478,-1
87280,-1
26469,-1
63803,-1
8361,-1
70397,-1
81201,71
30230,-1
3493,-1
39105,-1
26780,-1
88198,-1
48970,-1
51199,-1
12565,-1
87148,-1
1136,-1
12794,-1
26433,-1
38629,-1
51092,-1
63751,-1
74702,-1
87128,-1
599,-1
13173,-1
26440,-1
37680,-1
51667,-1
63178,-1
76055,-1
87800,-1
27458,-1
32396,-1
70468,-1
12309,-1
74214,-1
12501,-1
39323,-1
50000,-1
1632,-1
67457,-1
84584,71
87361,-1
5457,-1
18135,-1
31692,-1
43388,-1
55766,-1
63481,-1
67896,-1
81116,-1
25394,-1
37993,-1
60277,-1
12339,-1
24317,-1
35943,-1
48231,-1
60762,-1
74135,-1
76212,-1
86837,-1
27504,-1
11319,-1
20559,-1
82185,-1
35032,-1
60309,-1
6572,-1
19081,-1
31831,-1
42847,-1
56571,-1
68135,-1
80490,-1
9312,-1
44720,-1
10069,-1
22745,-1
34177,-1
46494,-1
60128,-1
72034,-1
83478,-1
83586,-1
4941,-1
6744,-1
18532,-1
31865,-1
43138,-1
55623,-1
68175,-1
81214,-1
605,-1
12803,-1
19616,-1
26542,-1
38008,-1
51272,-1
63663,-1
74869,-1
87903,-1
6533,-1
21643,-1
9345,-1
35171,-1
71835,-1
4608,-1
17681,-1
28852,-1
41253,-1
53500,-1
66436,-1
78277,-1
26257,-1
63973,-1
896,-1
13009,-1
26514,-1
39047,-1
51584,-1
63356,-1
75759,-1
88708,-1
5118,-1
17054,-1
29840,-1
41796,-1
54753,-1
66406,-1
78611,-1
6025,-1
68017,-1
5313,-1
26947,-1
65681,-1
10852,-1
57032,-1
23125,-1
23498,-1
25535,-1
10611,-1
47856,-1
83604,-1
9329,-1
71238,-1
58783,-1
48960,-1
11864,-1
23732,-1
60623,-1
24349,-1
36549,-1
610,-1
38894,-1
75384,-1
13175,-1
50455,-1
88015,-1
8045,-1
33688,-1
57932,-1
81770,-1
30974,-1
67853,-1
28109,-1
65618,-1
12215,-1
8960,-1
22570,-1
34704,-1
48087,-1
59950,-1
71627,-1
84037,-1
26461,-1
76106,-1
1482,-1
12710,-1
26198,-1
38455,-1
38638,-1
51703,-1
62731,-1
76199,-1
88401,-1
88420,-1
1777,-1
51256,-1
55113,-1
14063,-1
63586,-1
30119,-1
78865,-1
2138,-1
4546,-1
40846,-1
55155,-1
76809,-1
16593,-1
66729,-1
12336,-1
24542,-1
37191,-1
42331,-1
49358,-1
60650,-1
73170,-1
86710,-1
34792,-1
72737,-1
21622,-1
59185,-1
4790,-1
9503,-1
16603,-1
29924,-1
40963,-1
48023,-1
54386,-1
66812,-1
78972,-1
85007,-1
4272,-1
3526,-1
4331,-1
65418,-1
78795,-1
6824,-1
32856,-1
16166,-1
66249,-1
1217,-1
29999,-1
66345,-1
1000,-1
4580,-1
39028,-1
76353,-1
3702,-1
17541,-1
28632,-1
42315,-1
54772,-1
67069,-1
78548,-1
631,-1
7662,-1
20453,-1
33652,-1
46159,-1
58079,-1
69710,-1
82098,-1
53056,-1
5240,-1
41132,-1
78369,-1
5415,-1
18011,-1
30393,-1
43299,-1
55956,-1
68725,-1
80247,-1
11779,-1
632,-1
38972,-1
75912,-1
13993,-1
51001,-1
87214,-1
7379,-1
21387,-1
32267,-1
46305,-1
57181,-1
70110,-1
83395,-1
13511,-1
75714,-1
25761,-1
87705,-1
51413,-1
11752,-1
12191,-1
23512,-1
36758,-1
48965,-1
60994,-1
74120,-1
85627,-1
635,-1
32765,-1
13470,-1
8277,-1
69876,-1
3878,-1
66263,-1
44872,-1
21779,-1
84981,-1
58652,-1
31604,-1
80253,-1
18163,-1
56307,-1
7184,-1
45329,-1
83246,-1
13356,-1
50790,-1
87038,-1
29149,-1
6767,-1
17955,-1
31502,-1
43463,-1
55909,-1
68646,-1
81170,-1
36695,-1
86691,-1
4997,-1
16859,-1
30225,-1
41998,-1
53612,-1
66175,-1
78583,-1
20773,-1
57498,-1
23337,-1
61361,-1
35969,-1
86623,-1
6400,-1
7876,-1
81944,-1
652,-1
13861,-1
25332,-1
37834,-1
51191,-1
63915,-1
75888,-1
87703,-1
2547,-1
28452,-1
52988,-1
77283,-1
43404,-1
14447,-1
77855,-1
4306,-1
54544,-1
31298,-1
67987,-1
5983,-1
18613,-1
31087,-1
44061,-1
55345,-1
68431,-1
81599,-1
9256,-1
21585,-1
34539,-1
47412,-1
59989,-1
71808,-1
83772,-1
30485,-1
5976,-1
58336,-1
18677,-1
3079,-1
15504,-1
26929,-1
40373,-1
51850,-1
64356,-1
76795,-1
20019,-1
82581,-1
59924,-1
23916,-1
48372,-1
74434,-1
654,-1
13665,-1
3453,-1
14636,-1
27576,-1
40063,-1
52175,-1
65145,-1
76758,-1
655,-1
6496,-1
56657,-1
62234,-1
30827,-1
67831,-1
80545,-1
19014,-1
69057,-1
43234,-1
13077,-1
75571,-1
8061,-1
19638,-1
32643,-1
45632,-1
58468,-1
70612,-1
82853,-1
38983,-1
1255,-1
14080,-1
26209,-1
38548,-1
49907,-1
62467,-1
75886,-1
87288,-1
15390,-1
39832,-1
65333,-1
7275,-1
45337,-1
81866,-1
21233,-1
70826,-1
50646,-1
39415,-1
27956,-1
77873,-1
14465,-1
64439,-1
3310,-1
24141,-1
53316,-1
20894,-1
29307,-1
78840,-1
32683,-1
8771,-1
18109,-1
55566,-1
658,-1
13627,-1
26317,-1
39015,-1
51169,-1
63811,-1
75860,-1
88019,-1
9355,-1
660,-1
12616,-1
25990,-1
37741,-1
51515,-1
63022,-1
75774,-1
87787,-1
65837,-1
17281,-1
43518,-1
35206,-1
74653,-1
77294,-1
27433,-1
4578,-1
78327,-1
1868,-1
87442,-1
5197,-1
16353,-1
30209,-1
41686,-1
54694,-1
63289,-1
67187,-1
78572,-1
1857,-1
13966,-1
26746,-1
38386,-1
50373,-1
63247,-1
74959,-1
88162,-1
35194,-1
84302,-1
3145,-1
64564,-1
43223,-1
7300,-1
4476,-1
11404,-1
73341,-1
1424,-1
18455,-1
55904,-1
31924,-1
9678,-1
60176,-1
46719,-1
29110,-1
666,-1
12654,-1
26537,-1
39003,-1
51701,-1
63061,-1
74764,-1
87967,-1
4249,-1
78333,-1
2785,-1
52741,-1
40897,-1
87641,-1
27060,-1
77471,-1
83667,-1
15907,-1
61761,-1
65108,-1
4849,-1
667,-1
13944,-1
26816,-1
38394,-1
51583,-1
64060,-1
75386,-1
87788,-1
54536,-1
36276,-1
73403,-1
6904,-1
80350,-1
669,-1
12808,-1
25733,-1
38611,-1
51048,-1
62363,-1
74939,-1
87907,-1
38291,-1
671,-1
57453,-1
62901,-1
7845,-1
70459,-1
20790,-1
82249,-1
33862,-1
46014,-1
46185,-1
26272,-1
4337,-1
16983,-1
29729,-1
42683,-1
54431,-1
66687,-1
78672,-1
7693,-1
20666,-1
33349,-1
44658,-1
57564,-1
69754,-1
82272,-1
73437,-1
36076,-1
73165,-1
27681,-1
64943,-1
4967,-1
17703,-1
29680,-1
42070,-1
54785,-1
66561,-1
78192,-1
674,-1
13611,-1
25396,-1
37553,-1
51268,-1
63126,-1
76078,-1
87713,-1
4027,-1
16053,-1
28754,-1
41643,-1
53635,-1
67154,-1
78246,-1
16778,-1
675,-1
13612,-1
25397,-1
37554,-1
51269,-1
63127,-1
76079,-1
87714,-1
2878,-1
14751,-1
27074,-1
40942,-1
52462,-1
65074,-1
77293,-1
7538,-1
19995,-1
32711,-1
46332,-1
57123,-1
70787,-1
83263,-1
6316,-1
6610,-1
17867,-1
69149,-1
679,-1
12812,-1
25287,-1
37425,-1
48899,-1
50828,-1
63658,-1
76033,-1
88414,-1
1985,-1
14963,-1
27823,-1
40152,-1
52651,-1
60642,-1
64150,-1
78081,-1
11946,-1
86459,-1
2783,-1
14848,-1
27790,-1
40003,-1
53273,-1
65506,-1
74569,-1
77749,-1
36784,-1
23860,-1
42662,-1
4747,-1
45912,-1
79890,-1
29968,-1
7446,-1
19972,-1
32663,-1
45698,-1
54270,-1
57755,-1
69369,-1
81841,-1
16574,-1
11227,-1
23579,-1
36246,-1
49205,-1
60573,-1
66398,-1
74102,-1
85626,-1
681,-1
37849,-1
74876,-1
12668,-1
50513,-1
86960,-1
29482,-1
66748,-1
2579,-1
40559,-1
77694,-1
3345,-1
77024,-1
58204,-1
8183,-1
2227,-1
15317,-1
28159,-1
40281,-1
52004,-1
65625,-1
76951,-1
38885,-1
42235,-1
70032,-1
49849,-1
686,-1
687,-1
50063,-1
26555,-1
76369,-1
38443,-1
88186,-1
14294,-1
62446,-1
688,-1
14081,-1
26776,-1
38597,-1
50408,-1
63375,-1
74836,-1
88188,-1
23016,-1
10060,-1
689,-1
14093,-1
25409,-1
37676,-1
50650,-1
50818,-1
63104,-1
74852,-1
87748,-1
1436,-1
63142,-1
25140,-1
87979,-1
38604,-1
14339,-1
75668,-1
55687,-1
16968,-1
54930,-1
43177,-1
11151,-1
24588,-1
35740,-1
48228,-1
61961,-1
74242,-1
85550,-1
50928,-1
4723,-1
16036,-1
29766,-1
41065,-1
54861,-1
66198,-1
78271,-1
3071,-1
15345,-1
27222,-1
40205,-1
52899,-1
64780,-1
77823,-1
58693,-1
695,-1
4620,-1
26506,-1
51528,-1
74930,-1
12528,-1
38316,-1
63072,-1
88141,-1
696,-1
12231,-1
36512,-1
60875,-1
85297,-1
12635,-1
890,-1
24702,-1
49684,-1
74584,-1
697,-1
14114,-1
25575,-1
38516,-1
51682,-1
62730,-1
76203,-1
87166,-1
76914,-1
699,-1
2408,-1
52614,-1
15646,-1
65505,-1
27004,-1
45368,-1
78085,-1
20046,-1
33309,-1
7137,-1
40632,-1
31201,-1
67690,-1
702,-1
76011,-1
880,-1
13973,-1
25231,-1
38536,-1
50078,-1
62330,-1
75724,-1
87526,-1
26255,-1
6605,-1
19529,-1
32090,-1
43530,-1
56325,-1
69162,-1
80564,-1
11935,-1
38009,-1
6837,-1
17890,-1
31248,-1
42767,-1
56290,-1
69304,-1
80867,-1
21589,-1
84926,-1
30430,-1
36118,-1
85293,-1
50571,-1
1199,-1
12866,-1
25792,-1
38804,-1
50941,-1
63051,-1
75072,-1
87341,-1
31942,-1
81062,-1
58112,-1
27849,-1
2044,-1
27660,-1
52248,-1
76548,-1
22446,-1
72868,-1
50602,-1
39970,-1
7142,-1
20525,-1
33516,-1
44670,-1
58534,-1
70982,-1
82454,-1
3604,-1
67111,-1
6828,-1
43627,-1
80460,-1
15368,-1
39606,-1
64206,-1
706,-1
13637,-1
26792,-1
38132,-1
51118,-1
63631,-1
76405,-1
87396,-1
5307,-1
16369,-1
29037,-1
41747,-1
53786,-1
65838,-1
78849,-1
5721,-1
43253,-1
80375,-1
2028,-1
15370,-1
28471,-1
40891,-1
52594,-1
65165,-1
76678,-1
8297,-1
19857,-1
32837,-1
45639,-1
58031,-1
69350,-1
82929,-1
11017,-1
23757,-1
36174,-1
48614,-1
62053,-1
74108,-1
85967,-1
52991,-1
6422,-1
30908,-1
73918,-1
12028,-1
710,-1
63989,-1
25354,-1
87246,-1
39286,-1
5767,-1
43330,-1
80930,-1
6159,-1
67827,-1
36243,-1
9824,-1
31957,-1
80300,-1
13075,-1
87188,-1
58996,-1
3704,-1
17065,-1
29374,-1
41404,-1
53370,-1
66796,-1
78961,-1
719,-1
12673,-1
24969,-1
38634,-1
50863,-1
55991,-1
63250,-1
74802,-1
88592,-1
1622,-1
43291,-1
87020,-1
4949,-1
30397,-1
66028,-1
5762,-1
68346,-1
19251,-1
80761,-1
7235,-1
19770,-1
32743,-1
44626,-1
58121,-1
69967,-1
82328,-1
3319,-1
64652,-1
28555,-1
23659,-1
11506,-1
25103,-1
88389,-1
5116,-1
16312,-1
29966,-1
42144,-1
54504,-1
66891,-1
78451,-1
6664,-1
43495,-1
81254,-1
21719,-1
60471,-1
35220,-1
72787,-1
23433,-1
86669,-1
38084,-1
41794,-1
722,-1
62683,-1
37474,-1
11408,-1
24636,-1
37231,-1
49050,-1
50388,-1
60644,-1
74435,-1
86718,-1
12809,-1
75914,-1
26337,-1
88042,-1
2755,-1
14898,-1
27282,-1
40689,-1
53148,-1
64655,-1
77811,-1
61636,-1
51473,-1
19676,-1
82344,-1
2602,-1
15279,-1
28196,-1
39317,-1
51743,-1
64820,-1
77395,-1
33432,-1
88584,-1
8390,-1
26253,-1
71039,-1
75222,-1
19812,-1
42932,-1
81847,-1
6361,-1
18291,-1
30851,-1
44296,-1
56448,-1
58367,-1
68092,-1
80906,-1
45124,-1
23003,-1
58801,-1
3632,-1
42257,-1
78738,-1
58403,-1
12203,-1
35519,-1
50280,-1
84791,-1
9509,-1
18724,-1
56012,-1
59996,-1
23221,-1
71509,-1
73780,-1
46406,-1
34940,-1
732,-1
14242,-1
25002,-1
39011,-1
50429,-1
63905,-1
74606,-1
88677,-1
16810,-1
78313,-1
7180,-1
20495,-1
32247,-1
44829,-1
58023,-1
70487,-1
82274,-1
20641,-1
70956,-1
9772,-1
46709,-1
83933,-1
48879,-1
735,-1
50457,-1
13436,-1
63004,-1
38027,-1
87673,-1
26626,-1
75978,-1
1487,-1
51143,-1
12621,-1
62341,-1
5168,-1
16712,-1
30287,-1
37942,-1
42248,-1
53631,-1
66125,-1
78733,-1
87150,-1
26616,-1
75898,-1
7910,-1
51472,-1
72361,-1
740,-1
13699,-1
26133,-1
39257,-1
49950,-1
62728,-1
74807,-1
87906,-1
33416,-1
22345,-1
84841,-1
3832,-1
17366,-1
28639,-1
41939,-1
54685,-1
59113,-1
67215,-1
79758,-1
29283,-1
35269,-1
9630,-1
72735,-1
47360,-1
4454,-1
741,-1
13035,-1
26242,-1
37685,-1
51180,-1
63506,-1
74896,-1
87886,-1
6493,-1
18475,-1
31302,-1
43595,-1
56574,-1
68329,-1
80736,-1
2234,-1
742,-1
13052,-1
25803,-1
38401,-1
50023,-1
63660,-1
75074,-1
87364,-1
6134,-1
1237,-1
63962,-1
15048,-1
39856,-1
65621,-1
32712,-1
2177,-1
15758,-1
28233,-1
40509,-1
53133,-1
64661,-1
76803,-1
751,-1
13734,-1
25203,-1
39210,-1
45523,-1
50968,-1
64043,-1
75586,-1
87927,-1
33885,-1
81853,-1
21314,-1
70675,-1
8054,-1
57922,-1
752,-1
13735,-1
25204,-1
39211,-1
50969,-1
64044,-1
75587,-1
87928,-1
54452,-1
757,-1
13740,-1
25209,-1
39216,-1
50974,-1
64049,-1
75592,-1
87933,-1
1562,-1
14195,-1
26659,-1
38688,-1
50838,-1
63971,-1
76097,-1
88167,-1
70037,-1
10001,-1
72149,-1
24179,-1
85741,-1
850,-1
42198,-1
39049,-1
87601,-1
851,-1
50397,-1
12782,-1
53835,-1
63165,-1
25466,-1
75428,-1
12418,-1
86729,-1
1545,-1
4545,-1
25784,-1
50543,-1
75308,-1
8726,-1
11401,-1
48556,-1
86192,-1
769,-1
50401,-1
19971,-1
46274,-1
71104,-1
1218,-1
51447,-1
10818,-1
23331,-1
35806,-1
49253,-1
61900,-1
74171,-1
85904,-1
19982,-1
81807,-1
771,-1
2873,-1
40657,-1
77251,-1
34937,-1
7560,-1
69796,-1
5856,-1
43953,-1
81591,-1
6530,-1
19526,-1
31914,-1
44132,-1
55685,-1
67763,-1
81396,-1
5018,-1
16057,-1
30173,-1
41409,-1
54039,-1
66517,-1
79082,-1
55243,-1
1374,-1
13947,-1
53531,-1
31893,-1
17975,-1
29249,-1
5681,-1
16078,-1
79804,-1
781,-1
37828,-1
75173,-1
12548,-1
50319,-1
87240,-1
25003,-1
63367,-1
997,-1
13589,-1
25486,-1
37669,-1
50930,-1
63574,-1
76118,-1
87347,-1
783,-1
13083,-1
25806,-1
38696,-1
50062,-1
63042,-1
75091,-1
87045,-1
41277,-1
8653,-1
21092,-1
33476,-1
45588,-1
57095,-1
57675,-1
70745,-1
82861,-1
8787,-1
69660,-1
32435,-1
20421,-1
22832,-1
82883,-1
45678,-1
11135,-1
86038,-1
23870,-1
786,-1
12942,-1
25690,-1
38393,-1
50995,-1
62649,-1
75840,-1
87784,-1
1152,-1
74658,-1
17721,-1
30092,-1
5121,-1
41739,-1
6058,-1
18907,-1
67622,-1
62149,-1
27289,-1
65069,-1
12100,-1
85752,-1
49695,-1
8229,-1
21152,-1
32880,-1
45582,-1
57233,-1
71037,-1
83297,-1
25102,-1
45230,-1
5128,-1
1855,-1
13013,-1
25931,-1
38918,-1
49920,-1
62676,-1
76383,-1
88256,-1
10894,-1
69964,-1
8130,-1
20645,-1
32130,-1
44861,-1
57825,-1
70376,-1
82924,-1
15603,-1
77026,-1
18495,-1
80514,-1
4165,-1
4946,-1
17652,-1
28505,-1
41790,-1
54852,-1
67365,-1
78896,-1
10218,-1
84413,-1
909,-1
87107,-1
4729,-1
26948,-1
65030,-1
45555,-1
8533,-1
20953,-1
32676,-1
45429,-1
58393,-1
69532,-1
83138,-1
12052,-1
23671,-1
35918,-1
48445,-1
60870,-1
73189,-1
86342,-1
3195,-1
22066,-1
48071,-1
72037,-1
9775,-1
21528,-1
34258,-1
47655,-1
59436,-1
72199,-1
84899,-1
10315,-1
22484,-1
34802,-1
46755,-1
58900,-1
